timestamp,open,high,low,close,volume
2025-04-17 15:30:00,84374.6,84666.6,84367.6,84568.8,1332.813
2025-04-17 15:45:00,84568.8,84640.0,84442.9,84495.5,1604.801
2025-04-17 16:00:00,84495.6,84758.5,84358.0,84568.8,4185.709
2025-04-17 16:15:00,84568.8,84911.0,84539.3,84896.5,4912.119
2025-04-17 16:30:00,84896.6,85058.7,84710.1,84722.8,5242.534
2025-04-17 16:45:00,84722.8,84946.0,84686.6,84898.5,1688.691
2025-04-17 17:00:00,84898.6,85023.8,84766.9,84943.5,1479.647
2025-04-17 17:15:00,84943.6,85047.0,84741.7,84964.9,1804.771
2025-04-17 17:30:00,84964.8,85123.0,84927.2,85010.0,2356.913
2025-04-17 17:45:00,85010.1,85179.3,84966.0,85067.9,1668.02
2025-04-17 18:00:00,85068.0,85280.0,85022.8,85234.6,3378.108
2025-04-17 18:15:00,85234.5,85441.5,85174.9,85230.2,2824.218
2025-04-17 18:30:00,85230.1,85407.8,85230.1,85334.6,1139.744
2025-04-17 18:45:00,85334.6,85364.4,84858.3,84867.7,2714.225
2025-04-17 19:00:00,84867.6,85094.7,84854.5,84899.2,1596.603
2025-04-17 19:15:00,84899.1,84926.2,84602.0,84659.0,2847.839
2025-04-17 19:30:00,84659.1,84765.0,84450.0,84696.5,2725.165
2025-04-17 19:45:00,84696.5,84902.2,84601.7,84797.5,2142.21
2025-04-17 20:00:00,84797.0,85074.7,84796.9,84980.2,1523.745
2025-04-17 20:15:00,84980.2,85041.0,84870.0,84961.7,527.462
2025-04-17 20:30:00,84961.6,85049.8,84806.4,84933.7,711.31
2025-04-17 20:45:00,84933.7,85100.0,84902.4,85090.2,1152.338
2025-04-17 21:00:00,85090.3,85090.3,84896.7,84902.9,695.477
2025-04-17 21:15:00,84903.0,85006.3,84850.0,84850.1,422.03
2025-04-17 21:30:00,84850.0,84951.3,84850.0,84946.1,337.702
2025-04-17 21:45:00,84946.2,85070.0,84933.1,85015.8,457.664
2025-04-17 22:00:00,85015.8,85058.1,84904.9,84998.9,484.957
2025-04-17 22:15:00,84999.0,85059.0,84946.2,84979.9,310.59
2025-04-17 22:30:00,84979.9,84988.5,84842.3,84890.0,378.554
2025-04-17 22:45:00,84890.0,84890.1,84681.4,84687.0,1089.815
2025-04-17 23:00:00,84687.0,84888.0,84687.0,84888.0,559.213
2025-04-17 23:15:00,84888.0,84964.5,84837.2,84936.1,402.838
2025-04-17 23:30:00,84936.1,84980.5,84866.4,84878.3,438.55
2025-04-17 23:45:00,84878.4,84915.0,84829.1,84915.0,285.378
2025-04-18 00:00:00,84914.9,84982.9,84834.3,84911.8,709.771
2025-04-18 00:15:00,84911.8,84938.4,84800.0,84837.2,527.233
2025-04-18 00:30:00,84837.3,84860.0,84763.3,84765.2,512.344
2025-04-18 00:45:00,84765.2,84802.6,84682.8,84775.6,657.161
2025-04-18 01:00:00,84775.6,85000.0,84775.5,84985.0,816.281
2025-04-18 01:15:00,84985.1,85100.0,84919.9,85100.0,903.887
2025-04-18 01:30:00,85100.0,85100.0,84881.8,84920.0,564.938
2025-04-18 01:45:00,84920.1,85000.0,84872.8,84890.4,242.634
2025-04-18 02:00:00,84890.3,84910.8,84780.0,84790.7,435.869
2025-04-18 02:15:00,84790.6,84924.0,84772.0,84924.0,412.698
2025-04-18 02:30:00,84923.9,84923.9,84810.0,84878.8,450.077
2025-04-18 02:45:00,84878.8,84949.9,84847.3,84854.2,357.628
2025-04-18 03:00:00,84854.2,84867.7,84733.6,84761.1,528.714
2025-04-18 03:15:00,84761.1,84829.1,84695.1,84719.0,540.527
2025-04-18 03:30:00,84719.0,84800.0,84692.2,84786.5,371.449
2025-04-18 03:45:00,84786.5,84800.0,84737.3,84790.3,299.56
2025-04-18 04:00:00,84790.4,84803.1,84603.1,84603.2,816.099
2025-04-18 04:15:00,84603.1,84666.0,84551.0,84662.1,803.371
2025-04-18 04:30:00,84662.1,84686.6,84623.7,84648.8,531.606
2025-04-18 04:45:00,84648.7,84700.0,84592.9,84628.6,604.309
2025-04-18 05:00:00,84628.6,84633.4,84514.1,84547.4,904.255
2025-04-18 05:15:00,84547.4,84611.5,84480.0,84536.6,1215.644
2025-04-18 05:30:00,84536.5,84642.2,84501.0,84636.5,646.698
2025-04-18 05:45:00,84636.4,84718.2,84610.0,84707.5,523.468
2025-04-18 06:00:00,84707.4,84749.8,84633.9,84716.7,549.523
2025-04-18 06:15:00,84716.7,84727.4,84636.1,84663.2,253.5
2025-04-18 06:30:00,84663.2,84663.2,84553.7,84602.8,458.487
2025-04-18 06:45:00,84602.7,84707.3,84587.0,84688.1,400.578
2025-04-18 07:00:00,84688.0,84700.0,84566.6,84594.6,362.251
2025-04-18 07:15:00,84594.5,84644.5,84349.3,84480.0,3037.369
2025-04-18 07:30:00,84479.9,84571.8,84425.8,84571.7,725.824
2025-04-18 07:45:00,84571.7,84622.9,84539.8,84622.9,575.609
2025-04-18 08:00:00,84622.9,84717.4,84620.3,84715.9,1043.848
2025-04-18 08:15:00,84716.0,84734.5,84650.0,84709.1,722.902
2025-04-18 08:30:00,84709.1,84728.6,84616.9,84719.0,552.242
2025-04-18 08:45:00,84718.9,84719.0,84560.0,84610.7,435.55
2025-04-18 09:00:00,84610.8,84613.8,84505.3,84533.4,555.341
2025-04-18 09:15:00,84533.4,84610.7,84499.9,84528.6,803.182
2025-04-18 09:30:00,84528.7,84546.3,84482.3,84542.8,411.645
2025-04-18 09:45:00,84542.8,84602.9,84490.9,84514.2,441.403
2025-04-18 10:00:00,84514.3,84535.3,84450.0,84504.4,521.989
2025-04-18 10:15:00,84504.5,84618.0,84491.2,84593.0,497.728
2025-04-18 10:30:00,84593.1,84599.2,84500.0,84522.6,387.772
2025-04-18 10:45:00,84522.6,84550.6,84465.0,84488.0,372.244
2025-04-18 11:00:00,84488.0,84563.4,84428.9,84558.7,566.383
2025-04-18 11:15:00,84558.7,84581.0,84465.8,84487.8,352.594
2025-04-18 11:30:00,84487.7,84590.0,84466.0,84566.5,663.411
2025-04-18 11:45:00,84566.4,84638.3,84535.4,84629.4,571.2
2025-04-18 12:00:00,84629.5,84675.0,84556.3,84571.2,789.909
2025-04-18 12:15:00,84571.2,84628.4,84524.3,84628.4,371.321
2025-04-18 12:30:00,84628.5,84730.0,84628.5,84659.7,780.939
2025-04-18 12:45:00,84659.8,84671.3,84575.6,84598.7,507.37
2025-04-18 13:00:00,84598.7,84598.7,84470.7,84504.8,837.802
2025-04-18 13:15:00,84504.7,84549.4,84476.4,84501.7,470.069
2025-04-18 13:30:00,84501.7,84575.6,84435.7,84460.1,890.108
2025-04-18 13:45:00,84460.0,84557.0,84433.5,84526.2,452.685
2025-04-18 14:00:00,84526.1,84584.1,84440.0,84484.0,635.76
2025-04-18 14:15:00,84483.9,84484.0,84333.2,84424.3,1092.554
2025-04-18 14:30:00,84424.4,84545.8,84382.1,84523.1,608.116
2025-04-18 14:45:00,84523.2,84540.0,84469.2,84540.0,379.357
2025-04-18 15:00:00,84539.9,84568.2,84400.1,84445.1,595.219
2025-04-18 15:15:00,84445.1,84478.0,84301.5,84322.7,1350.964
2025-04-18 15:30:00,84322.7,84397.0,84300.5,84350.1,1274.014
2025-04-18 15:45:00,84350.1,84409.6,84314.1,84332.3,573.755
2025-04-18 16:00:00,84332.2,84427.8,84260.0,84390.0,1902.484
2025-04-18 16:15:00,84390.1,84522.8,84390.1,84445.9,755.55
2025-04-18 16:30:00,84445.9,84503.6,84430.5,84446.3,490.973
2025-04-18 16:45:00,84446.4,84451.9,84392.1,84445.7,270.854
2025-04-18 17:00:00,84445.8,84474.1,84390.8,84456.5,372.935
2025-04-18 17:15:00,84456.5,84488.1,84350.0,84388.5,392.522
2025-04-18 17:30:00,84388.5,84560.0,84376.0,84503.9,988.295
2025-04-18 17:45:00,84504.0,84549.7,84472.7,84530.2,399.151
2025-04-18 18:00:00,84530.2,84567.5,84462.7,84545.9,341.367
2025-04-18 18:15:00,84545.9,84616.1,84545.9,84581.6,440.854
2025-04-18 18:30:00,84581.7,84600.0,84530.1,84591.5,439.63
2025-04-18 18:45:00,84591.5,84612.3,84541.8,84579.9,235.756
2025-04-18 19:00:00,84580.0,84586.9,84518.1,84550.7,191.639
2025-04-18 19:15:00,84550.8,84609.9,84543.2,84583.3,268.385
2025-04-18 19:30:00,84583.3,84583.4,84464.5,84531.6,380.461
2025-04-18 19:45:00,84531.5,84531.5,84472.3,84529.1,185.064
2025-04-18 20:00:00,84529.0,84594.2,84441.0,84476.4,531.271
2025-04-18 20:15:00,84476.3,84520.9,84444.2,84494.6,190.92
2025-04-18 20:30:00,84494.5,84506.7,84423.4,84436.7,221.796
2025-04-18 20:45:00,84436.6,84486.1,84426.7,84477.7,239.199
2025-04-18 21:00:00,84477.7,84491.3,84447.8,84489.8,195.938
2025-04-18 21:15:00,84489.8,84492.0,84464.2,84480.2,120.84
2025-04-18 21:30:00,84480.2,84659.8,84480.1,84622.8,651.39
2025-04-18 21:45:00,84622.8,84622.8,84506.0,84591.4,261.7
2025-04-18 22:00:00,84591.4,84609.1,84471.7,84476.1,429.345
2025-04-18 22:15:00,84476.2,84480.8,84385.0,84441.4,494.223
2025-04-18 22:30:00,84441.4,84500.0,84436.1,84486.3,239.207
2025-04-18 22:45:00,84486.3,84506.4,84465.7,84489.3,184.356
2025-04-18 23:00:00,84489.4,84489.4,84291.4,84358.4,1018.048
2025-04-18 23:15:00,84358.3,84409.2,84299.6,84400.1,556.085
2025-04-18 23:30:00,84400.1,84455.2,84364.7,84450.1,383.247
2025-04-18 23:45:00,84450.0,84450.1,84387.4,84421.0,196.619
2025-04-19 00:00:00,84421.0,84440.0,84317.2,84369.3,440.831
2025-04-19 00:15:00,84369.4,84403.8,84325.0,84325.0,253.452
2025-04-19 00:30:00,84325.0,84411.0,84325.0,84395.9,227.659
2025-04-19 00:45:00,84395.9,84449.4,84366.8,84392.7,230.517
2025-04-19 01:00:00,84392.8,84521.0,84382.5,84509.4,490.611
2025-04-19 01:15:00,84509.4,84545.2,84456.9,84526.5,295.586
2025-04-19 01:30:00,84526.5,84560.0,84461.5,84461.6,346.443
2025-04-19 01:45:00,84461.5,84523.3,84446.0,84501.6,293.547
2025-04-19 02:00:00,84501.7,84786.0,84455.0,84626.0,1410.419
2025-04-19 02:15:00,84625.9,84733.0,84590.0,84695.9,707.354
2025-04-19 02:30:00,84695.8,84714.6,84570.5,84621.2,611.059
2025-04-19 02:45:00,84621.2,84772.7,84621.1,84751.8,555.827
2025-04-19 03:00:00,84751.8,84929.6,84751.7,84826.1,2145.616
2025-04-19 03:15:00,84826.2,84906.4,84816.6,84840.0,732.61
2025-04-19 03:30:00,84839.9,84947.8,84735.0,84745.7,1175.687
2025-04-19 03:45:00,84745.7,84899.3,84745.7,84845.3,506.403
2025-04-19 04:00:00,84845.3,84960.6,84840.1,84930.0,1156.377
2025-04-19 04:15:00,84930.1,85047.2,84928.9,85045.8,1758.834
2025-04-19 04:30:00,85045.8,85240.0,85045.7,85188.0,2810.394
2025-04-19 04:45:00,85188.1,85190.1,84972.2,84995.9,1291.481
2025-04-19 05:00:00,84995.9,85089.4,84991.0,85010.6,682.585
2025-04-19 05:15:00,85010.6,85147.7,84959.3,85142.0,632.101
2025-04-19 05:30:00,85142.0,85142.1,85075.0,85085.3,292.555
2025-04-19 05:45:00,85085.2,85085.3,85025.8,85046.5,431.437
2025-04-19 06:00:00,85046.5,85066.5,84925.5,84965.0,684.338
2025-04-19 06:15:00,84965.0,85005.0,84960.1,84973.1,334.076
2025-04-19 06:30:00,84973.2,84973.2,84860.2,84860.3,613.205
2025-04-19 06:45:00,84860.3,84900.1,84848.0,84880.6,310.918
2025-04-19 07:00:00,84880.7,84948.5,84880.6,84943.3,318.2
2025-04-19 07:15:00,84943.3,85176.9,84943.2,85119.9,1142.001
2025-04-19 07:30:00,85119.9,85215.1,85070.1,85187.7,885.583
2025-04-19 07:45:00,85187.6,85200.0,85146.4,85174.5,480.835
2025-04-19 08:00:00,85174.5,85218.0,85098.8,85098.9,907.811
2025-04-19 08:15:00,85098.9,85200.0,85070.9,85187.4,530.422
2025-04-19 08:30:00,85187.4,85361.1,85134.7,85289.9,2081.501
2025-04-19 08:45:00,85289.8,85350.0,85252.1,85270.2,737.695
2025-04-19 09:00:00,85270.2,85400.0,85226.4,85370.1,1905.887
2025-04-19 09:15:00,85370.1,85393.6,85290.4,85290.4,807.928
2025-04-19 09:30:00,85290.5,85388.0,85168.0,85346.7,1214.86
2025-04-19 09:45:00,85346.6,85386.1,85278.4,85292.5,455.966
2025-04-19 10:00:00,85292.6,85308.3,85209.3,85234.4,650.031
