ma_ratio,volatility,rsi,macd,macd_signal,bb_width,ema_ratio_9_21,adx,atr,stoch_k,dist_support,dist_resistance,trend,confidence,label
1.002216199924152,0.002200989440685893,45.665260760190755,1058.3741706006113,1287.7988411171416,0.018177667772686965,1.008196422430709,38.96289166083773,1026.1294305234512,74.23779556424543,13.845916982875037,0.05228263414664816,0,0.8358504772186279,1
0.9932759704455898,0.011088210945571792,18.571094905665376,-1277.4663584819646,-992.5952805552524,0.04325579589256388,0.9843042655547348,48.21804464139558,900.7028556195672,13.357617767718333,0.1348390359008969,15.975203497883223,2,0.7329414486885071,1
1.007326566512069,0.003026129061782818,62.80639570492189,-518.040045040907,-816.0300855777008,0.03132823232685662,0.9968707663314982,30.923605246430927,1144.0042523349834,95.04409390137872,0.24133555594257708,16.412061801806285,2,0.7543817162513733,1
0.9902417430038415,0.007767856678329481,26.385769618852237,-637.2565201513062,-331.7739885761282,0.0315316615241003,0.9905225489049637,15.864013763330291,853.9974443339623,10.774002811030998,0.2887439637576542,16.467118036541045,2,0.575596034526825,1
0.9927027390988841,0.008346490207326782,31.81175959134876,-631.6370422701439,-391.74659931493136,0.03121995792541993,0.9910463758402075,16.393936227308277,836.790484024394,21.136044201037425,0.24215233313030893,15.850578640084374,2,0.6883582472801208,1
0.9948431336920682,0.006903723237597007,15.734284633263272,-378.59805415858864,-194.46784579792805,0.01580889978063932,0.9945717140227166,23.46582321321006,484.4682348269701,8.656097397818897,0.2301713965918713,15.864492316683162,0,0.4336874783039093,1
1.0075217524491569,0.011272145122746194,67.95391273188352,151.66868920020352,-238.23726423058034,0.03998366510614737,1.00537617633738,33.98463793176342,1293.7678487666105,88.30559897030432,0.01985998709100839,16.154858249342137,0,0.7951599359512329,1
1.0008249218359548,0.009487970555333606,40.54514030898322,-258.65422605749336,-132.37023432013302,0.028436565549237285,0.9956811513750212,22.43273136713352,864.0400970619733,48.867878192534235,0.21652639918215683,16.383250482862586,2,0.938879132270813,1
1.0021814749125373,0.009599463032661935,49.67101196445,-132.85224885100615,-145.48918790550786,0.026000217237148588,0.9981837545564808,19.463679959879965,834.0733489973135,70.3804428153359,0.2684508935367498,15.820037649959351,2,0.9393659234046936,1
1.0065804408320975,0.008108150025924018,72.83561398801548,-15.908489039793494,-106.7069833631722,0.02343723578726482,1.0001596328450229,17.114995267520623,776.2122243905403,88.22011072871486,0.24054680758607985,15.85244316570988,2,0.8885228037834167,1
0.9968120835138778,0.004881935545207848,58.79396984924618,776.3339942729654,1001.0274122147614,0.009844781252693538,1.0055863210102467,61.38037326603958,840.3905810022374,56.148754282672996,13.897377812920736,0.007479751244844315,0,0.8705505728721619,1
0.99740457127315,0.004864130048774091,58.42546299556359,763.2871618591598,953.4793621436412,0.009943651550588925,1.0056525571984218,60.206541630041976,818.3769680735059,64.72740578119257,14.13400338221237,0.2822772710852748,0,0.8568916916847229,1
0.9993357015837562,0.003172124120230926,49.45839487936977,721.8870833371184,907.1609063823366,0.009440477634926347,1.005267861120588,59.329556473426315,803.9214703539698,55.353757110069,13.875383301571903,0.018062869473851245,0,0.925948977470398,1
1.000942674736542,0.0032236027456879483,49.934133671364265,671.1891633174528,859.9665577693598,0.009440085518842433,1.004745165434284,57.155155810802356,793.9985081858291,51.16921132288865,13.75942754582534,0.15272436943671472,0,0.9308319091796875,1
1.0019969882997146,0.0031321645317182417,50.003723100598215,635.5063010419981,815.0745064238876,0.009016384140408699,1.0044498196722347,55.39630568565303,766.9414718868411,56.0423111465922,13.894433592497768,0.0040605752339136145,0,0.899105429649353,1
1.001669071648476,0.002382892510059975,40.93448729184929,588.9558385636046,769.850772851831,0.007919270277366077,1.0039877882047774,53.38360327984869,759.0527953234953,51.308917938994725,13.763303920676794,0.14822266576056423,0,0.8982332944869995,1
1.0014059816786725,0.0025545166977401597,43.70660401983801,570.1752102564642,729.9156603327577,0.007225008496331717,1.0039363747040262,51.45150323642163,745.1633099432449,61.48421647872775,14.044699316453746,0.17856685696730135,0,0.8171606659889221,1
1.0008700741969838,0.002160301420024015,46.9440394751598,539.8453708675952,691.9016024397253,0.00691002727486289,1.0036937012524993,49.72338165806617,715.1373592330134,57.68220071183861,13.939770655576458,0.05671132015623469,0,0.8989704847335815,1
1.000155567936839,0.0026596483932088406,45.02164502164497,484.4194810800982,650.4051781677999,0.0070196012557118305,1.0030767479453957,47.52940259198681,702.2775478592272,47.0445397997539,13.644824958767495,0.28581441031889376,0,0.885256290435791,1
0.9995377247098809,0.002639273813023006,50.307226068340505,446.24341949637164,609.5728264335144,0.007017343596095885,1.0027297635445225,45.105358179040635,692.8720087264246,51.53510960316673,13.769579217377071,0.14093505109296586,0,0.8273959159851074,1
1.0017761593993375,0.0031698915772417203,68.95288341760072,237.8730481184175,162.68392298845606,0.011873240913080882,1.0026528612163654,15.465989478321246,560.8449737496899,60.583509930511035,13.919177179288042,0.03279574659463399,2,0.6323041915893555,1
1.000634864864175,0.0023235669277176453,41.006137090500545,-54.500586361056776,-52.091452667137126,0.003983072509584368,0.9994796706947392,17.229614155464095,350.2338999117871,15.433752318154157,13.999472769167888,0.12604445601838885,2,0.614492654800415,1
0.9990749030584809,0.0019338255768868368,37.450167752121686,-102.5845460511191,-62.190071343933525,0.0049883034255283005,0.9987832200324772,18.210318173940923,363.3457642038015,11.486695544554559,13.701517345373858,0.21997652441374665,2,0.47886142134666443,1
