ma_ratio,volatility,rsi,macd,macd_signal,bb_width,dist_support,dist_resistance,trend,confidence,label
1.0020512761479563,0.0013217141161517463,76.78538475733514,111.33347328883247,57.22868123948941,0.004469766883536195,2.189750318688657,0.17654942273831054,0,0.72191906,1
1.0027282752727746,0.0017813919172232095,76.32820825087538,160.63427135618986,92.27190786715435,0.006312976812198199,2.199120725570813,0.1861126980733339,0,0.47860858,1
1.0016317439302742,0.00200521329324743,59.04095204760257,86.88252629739873,41.90924307039037,0.004290318685992863,2.2898749661502866,0.27873490769532794,0,0.448077,1
1.001173305837398,0.0020110284310010354,60.44850914557722,104.16237760332297,64.54006551216338,0.00486620446974703,2.2295050566515426,0.21712242130625498,0,0.452811,1
0.9999439302380021,0.0023049675487439272,55.90873328088123,75.64367232500808,76.13078647645186,0.004841195679390151,1.9469810198048065,0.07121672843468783,0,0.41263008,1
0.9983294798005475,0.0021558898496975313,46.65211432052407,15.827918292357936,58.2956515408265,0.0052177637125606375,1.7647169271065621,0.257232311758048,0,0.57225746,1
0.9982714522923992,0.002269335766272911,44.361499364676035,1.0806013015389908,46.85264149257792,0.005231715036130808,1.82831007388296,0.19233024510378796,0,0.5495481,1
1.0005633853009188,0.0014334826055041627,82.39970073880116,29.072953031543875,-19.875558334789087,0.004633478908684585,2.074530557622203,0.05895812569310211,0,0.57227015,1
1.0007538271109884,0.0011756862905787763,80.23133543638343,40.85977260445361,-7.728492146935765,0.0048813383176973665,2.0532189483980763,0.03720786560238471,0,0.5619359,1
1.0008096088421328,0.0010657028757965095,79.74534769833554,51.838399468702846,4.184886176195708,0.005173263115091896,2.084953826899121,0.0695959341938276,0,0.54305625,1
1.000387881422588,0.0006979323187009939,56.483739837398865,44.34158661190304,27.535434559260867,0.005131290182750467,1.830727752688166,0.18986280389481927,0,0.37873733,1
0.9978615168614368,0.001947621384931162,29.638452914798265,-123.78059702020255,-73.73535768205832,0.004747341079724286,0.016482571472255427,2.0414500840849987,2,0.47949776,1
0.9975786959463299,0.0022220174025847613,29.22187764307901,-144.79556788603077,-87.94739972285282,0.005387163490254929,0.10632445546008396,1.9497590098341102,2,0.49055314,0
