ma_ratio,volatility,rsi,macd,macd_signal,bb_width,ema_ratio_9_21,adx,atr,stoch_k,dist_support,dist_resistance,trend,confidence,sentiment_score,label
1.006141640206914,0.00911241527676548,68.43020022246944,20.126643751601478,17.70188771343131,0.019135960330811795,1.007822052877293,37.736704582457456,24.065581860849267,64.94607087827441,8.634558393645548,0.034272120637860976,2,0.8562337160110474,0.0,1
1.0023711549686178,0.009299380773420202,65.97208823718572,19.221659157411523,18.246298655137377,0.01894228063852172,1.0071169248977974,37.51310268712928,23.834353747364926,63.84606728929881,8.624242399803212,0.04556690471678391,2,0.8760713338851929,0.0,1
1.001347045723261,0.006462227226449616,64.61787302871016,19.603534771656086,18.82709615744924,0.020110300088350935,1.0071755642382938,38.906921375585206,24.106509098493216,62.9045643153527,8.655183395076412,0.011690201595509497,2,0.8174880743026733,0.0,1
1.000549337971112,0.005320355801567413,64.12312013575993,18.92390514462113,18.84645795488362,0.018828937198606392,1.006745220821528,39.53008369925994,23.0281870200294,62.833432128038005,8.652974018906338,0.014109205248620686,2,0.8907172679901123,0.0,1
1.0021195250974335,0.004637198529054241,56.68231791113157,18.40477852818458,18.87203317041597,0.017772546145083168,1.0063755105128287,40.52885636413614,23.470323208092072,55.76801517067052,8.776534716043823,0.12117503552724095,2,0.8635513782501221,0.0,1
1.0014881413609509,0.0038335852281251807,57.41825419391526,17.54727441693558,18.607081419719893,0.016841938700786617,1.0059072938124398,39.71160355088087,22.853157264656918,58.8969658659922,8.849190865610876,0.20072486212735297,2,0.8850395083427429,0.0,1
0.9913197019853648,0.009499867802484411,34.922545530667875,-14.843827665019944,-8.205883171479911,0.023964765185139233,0.9928475995500039,27.782725800785812,23.29872482223997,31.08095718346033,8.868253093693578,0.2215957305621219,2,0.8454910516738892,0.0,1
0.9975927822819137,0.005861376295987534,31.8261406942013,-15.395317264486948,-10.706373111638788,0.025025505849604626,0.9931206627073389,29.087013465756993,22.388798443666083,25.03896580177869,8.62608471241008,0.04354979192876896,2,0.8609690070152283,0.0,1
0.9971320668317865,0.005390238759755189,40.537071774113976,-2.0376906651936224,-0.8980435254370698,0.00999087821121638,0.9991165713966941,15.388955026381966,17.60712430032122,20.187234042552635,8.919534870634383,0.27774316595053095,0,0.7382453680038452,0.0,1
0.9927502510666334,0.006008546896701135,38.120931825968,-7.845992065636892,-3.807135268798977,0.01348888623806432,0.9962944224712948,18.5849840346798,18.130011693806775,24.872521246459364,8.693830185029986,0.030623428534597145,0,0.7279053926467896,0.0,1
0.9967344784848368,0.005808424899288311,38.29235995163799,-11.432475265747598,-8.70895321712198,0.01877613072428193,0.9952478995161199,20.851816839423115,21.03209893708376,41.058972733037166,8.39781060256938,0.29348274272964087,2,0.9383262991905212,0.0,1
0.9976805171925656,0.004407287746036521,47.76534321762064,-10.04031433489763,-9.706578137581563,0.015848167783412075,0.9963180680562285,21.6687099441524,20.008655745179645,67.65557163531123,8.689415064231714,0.02578939733401592,2,0.8389104008674622,0.0,1
0.9998703222592851,0.004079365119917674,54.21082436696076,-9.265345841254202,-9.61833167831609,0.014691333543581014,0.9967703376797389,20.9236426370414,19.772323191952516,63.270622286541695,8.577791584799549,0.09642501240614185,2,0.8874624967575073,0.0,1
1.0014623215749423,0.002789971055343015,53.87498981338126,-7.856178550322966,-9.265901052717465,0.013601408587160578,0.997542197469398,19.956428921726342,19.619300106813057,75.90448625180947,8.898662828563852,0.2548907668433003,2,0.6882041692733765,0.0,1
1.003667129518716,0.003159443791055974,47.4049013945045,-5.767333881598461,-8.108688670323817,0.009326923379744546,0.9985498416811519,18.22432680909581,18.709447541078596,70.21707670043422,8.754494827676455,0.09704398387700197,2,0.7068259716033936,0.0,1
1.0027158214057756,0.0026121275361278475,47.436215011146864,-5.587707128272996,-7.604492361913652,0.008524113947942277,0.9985525344380018,17.711535508651,18.20662985957299,63.19826338639672,8.575947324252791,0.09844425795623485,2,0.6457180380821228,0.0,1
0.9998589928413899,0.004426432891294214,34.14911063454001,1.8986107761411404,3.2514554737712613,0.008369843153089572,1.0004498027473079,12.35583537487655,16.826407273139786,3.3435314685318898,8.757066696732005,0.09985987404770799,2,0.7468903660774231,0.0,1
0.9913939526703114,0.0038225988981869935,29.775851560912898,-12.897673920854231,-5.5507422480089295,0.0200199477777285,0.9935141297022623,28.036009696010108,24.735503792457127,8.135245901639408,8.847357538798203,0.1987175877133018,0,0.6854615807533264,0.0,1
1.0004422116032634,0.003088156578710394,25.912314635719156,-14.178650992054827,-12.036251430420645,0.022555770619665818,0.9943110483388043,34.327151623071714,21.40943785735991,11.850112095654852,8.644872058473727,0.0229798865519351,2,0.6059207320213318,0.0,0
1.0045948621826084,0.0022922196422401828,46.80047225501784,-12.49994969637146,-17.38996184699281,0.017421365314610956,0.996751717815461,42.46989404730899,21.82939167972274,87.88015318765511,8.797095674503039,0.14368683514653094,2,0.8422312140464783,0.0,0
1.004821335924864,0.0033459771555671776,48.562561254492,-10.89988251496652,-16.091945980587553,0.01713676653622935,0.9974393382092334,40.55395408147624,21.275149416885416,79.25208380265812,8.51504495520628,0.16512509538094425,2,0.8944187164306641,0.0,1
1.002981748782503,0.003440118569881395,65.8285821104776,-7.461400791696178,-12.441331112152934,0.01437659370296079,0.9987145589306793,36.86688651832087,19.911174660676807,81.43726064428918,8.58664299977812,0.08673376767453017,0,0.4714818000793457,0.0,0
1.0013852946884907,0.0032401021056731477,65.53544494720968,-6.253075211367559,-11.20367993199586,0.01289688137252151,0.9991642031012655,35.43083379681568,19.482519327771342,83.11556656904727,8.641557205866942,0.026609255182751333,0,0.8941027522087097,0.0,1
1.0009020578472367,0.002864256896557513,75.4387808723069,-5.0548363639718445,-9.973911218391057,0.012292751424058694,0.9996059128279237,34.097356269703724,18.51591080435909,81.14911891011393,8.72472407959397,0.0644485619914569,0,0.8780642747879028,0.0,1
1.0012211538190186,0.0020791223835914005,67.1374555160144,-2.555461700003889,-7.43819154724209,0.01318891052595596,1.0005240514705993,30.016298405801454,17.793923091513665,77.00248518447762,8.801500388378432,0.14850947200657041,0,0.8809215426445007,0.0,1
1.0011306043041794,0.003959836518207034,48.680484766111704,0.4811552076021144,-2.2235534752573605,0.010917159001529408,1.0011078651014607,22.49446707676191,15.948488681087861,31.853629274144705,8.50433251770558,0.1768539380284464,0,0.7712264060974121,0.0,1
0.9996854206048286,0.004300744170981072,64.53521664439768,3.5235956257547514,1.175038948583833,0.007061051315474569,1.0019982980403772,19.42973138787413,13.3470042382564,91.49875793541159,8.610238395799128,0.060899620486479816,2,0.9223613142967224,0.0,1
1.0010685511679418,0.0027161474145494806,59.083922533046454,4.431958196566939,1.8264227981804544,0.007555554319120972,1.002384460779612,20.269641276810365,13.063646792666663,78.78630705394113,8.508026745049897,0.1728091992635502,2,0.9315035939216614,0.0,1
1.0026458973589678,0.0027415524253871135,67.87662610155283,5.654727068894772,2.592083652323318,0.008682173666030659,1.002932515541651,21.18681049415648,12.889100593190465,91.87076602397113,8.767352723290504,0.11112184752150844,2,0.9633294343948364,0.0,1
1.0039541737194917,0.0028747567019036966,63.95195062816845,6.381571888309736,3.3499812995206026,0.009451068297589904,1.0031844533859529,22.0384676245493,12.454164836534016,85.69467325645243,8.69051888446087,0.02699794896179076,2,0.9614117741584778,0.0,1
1.0040828487160034,0.0025125663998993865,65.7861920417185,6.7817885201775425,4.036342743651991,0.009840443996380996,1.0032557857196491,21.60334525682163,12.432438776781561,82.31892040760098,8.645976955887216,0.021770155535665303,2,0.9578393697738647,0.0,1
1.0035902328189519,0.00160130409952329,61.288265306122256,7.004501966568569,4.6299745882353065,0.009417679725489255,1.0032405945223977,21.199303058217367,12.140836007011444,81.85072982649365,8.639715517137107,0.028625684899751095,2,0.8913120031356812,0.0,1
1.0027859633355265,0.0014587114078199208,58.06273317673065,7.15820051326682,5.13561977324161,0.00928706582872285,1.0032029706209606,21.184094848081664,11.906490577939207,83.88873588543123,8.666964929887998,0.001209175221589424,2,0.9080476760864258,0.0,1
1.0014943349724854,0.0005445612117608829,60.86326767091528,6.994423585314962,5.507380535656281,0.009382416426444178,1.0030052085362864,21.16997293866994,11.563884108086416,76.89341779124115,8.573365234477436,0.10127133859729992,2,0.8519664406776428,0.0,1
